ID,SemesterID,YearCode,NPM,ScheduleID,MKCode,MKName,MKNameEng,Evaluasi1,Evaluasi2,Evaluasi3,Evaluasi4,Evaluasi5,UTS,UAS,Score,Grade,Approval,TotalSKS
14166,8,20162,31140027,1527,HOT0041,"Supervisory Technique","Supervisory Technique",87.4,98,88.2,93,,95,95,94.00,A,1,2
14331,8,20162,31140012,1527,HOT0041,"Supervisory Technique","Supervisory Technique",97,67,90.2,93,,89,95,90.44,A,1,2
14468,8,20162,31140008,1527,HOT0041,"Supervisory Technique","Supervisory Technique",89.2,88,0,0,,94,0,46.19,D,1,2
14480,8,20162,31140011,1527,HOT0041,"Supervisory Technique","Supervisory Technique",87.2,96,92.6,85,,97,95,94.26,A,1,2
14572,8,20162,31140001,1527,HOT0041,"Supervisory Technique","Supervisory Technique",80.8,75,86.4,60,,81,93,83.57,A-,1,2
14658,8,20162,31140020,1527,HOT0041,"Supervisory Technique","Supervisory Technique",62.4,88,92.2,96,,82,98,88.40,A,1,2
14693,8,20162,31140017,1527,HOT0041,"Supervisory Technique","Supervisory Technique",77.2,98,90.2,95,,92,94,92.13,A,1,2
14694,8,20162,31140019,1527,HOT0041,"Supervisory Technique","Supervisory Technique",97,92,89.6,95,,97,98,96.27,A,1,2
14735,8,20162,31140002,1527,HOT0041,"Supervisory Technique","Supervisory Technique",95.4,98,89,95,,94,95,94.46,A,1,2
14850,8,20162,31140021,1527,HOT0041,"Supervisory Technique","Supervisory Technique",94,86,92.8,96,,96,98,95.56,A,1,2
14851,8,20162,31140025,1527,HOT0041,"Supervisory Technique","Supervisory Technique",90.2,96,86.8,98,,94,96,94.32,A,1,2
14930,8,20162,31140016,1527,HOT0041,"Supervisory Technique","Supervisory Technique",80,89,90,95,,0,98,60.85,C+,1,2
14949,8,20162,31140015,1527,HOT0041,"Supervisory Technique","Supervisory Technique",83.6,90,86.8,95,,0,98,60.96,C+,1,2
13943,8,20162,31140013,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,90,63,76.20,B+,1,4
14176,8,20162,31140014,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,91,77,82.10,A-,1,4
14177,8,20162,31140027,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,82,88,83.80,A-,1,4
14220,8,20162,31140003,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,79,70,75.70,B+,1,4
14221,8,20162,31140010,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,91,72,80.10,A-,1,4
14333,8,20162,31140012,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,87,82,82.90,A-,1,4
14471,8,20162,31140008,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,91,0,51.30,D,1,4
14484,8,20162,31140011,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,83,82,81.70,A-,1,4
14559,8,20162,31140009,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,73,88,81.10,A-,1,4
14573,8,20162,31140001,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,73,53,67.10,B-,1,4
14659,8,20162,31140020,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,90,50,71.00,B,1,4
14698,8,20162,31140017,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,82,75,78.60,B+,1,4
14699,8,20162,31140019,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,78,65,73.40,B,1,4
14736,8,20162,31140002,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,78,70,75.40,B+,1,4
14852,8,20162,31140021,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,84,80,81.20,A-,1,4
14853,8,20162,31140025,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,84,53,70.40,B,1,4
14884,8,20162,31140022,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,87,70,78.10,B+,1,4
14885,8,20162,31140037,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,78,60,71.40,B,1,4
14902,8,20162,31140004,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,83,62,73.70,B,1,4
14931,8,20162,31140005,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,75,73,43,61.60,C+,1,4
14932,8,20162,31140006,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,75,73,53,65.60,B-,1,4
14933,8,20162,31140016,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,80,0,48.00,D,1,4
14950,8,20162,31140015,1525,HOT0042,"Quantitative Methods for Hospitality","Quantitative Methods for Hospitality",,,,,80,79,65,73.70,B,1,4
13341,8,20162,31140003,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",70,60,60,70,,70,85,72.25,B,1,2
13342,8,20162,31140009,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,60,60,70,,70,85,73.38,B,1,2
13942,8,20162,31140013,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,85,90,85,,88,90,87.25,A,1,2
14175,8,20162,31140014,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,80,90,85,,85,90,85.94,A,1,2
14328,8,20162,31140012,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,85,90,90,,88,90,87.81,A,1,2
14569,8,20162,31140001,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,60,60,70,,70,85,73.38,B,1,2
14660,8,20162,31140020,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,85,90,90,,88,90,87.81,A,1,2
14688,8,20162,31140019,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,80,90,85,,85,90,85.94,A,1,2
14737,8,20162,31140002,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,60,60,70,,70,85,73.38,B,1,2
14854,8,20162,31140021,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,80,90,90,,80,90,85.25,A,1,2
14934,8,20162,31140016,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,50,80,50,,70,50,61.75,C+,1,2
14951,8,20162,31140015,1524,HOT0043,"Hotel Architecture & Design","Hotel Architecture & Design",80,60,90,85,,50,60,65.94,B-,1,2
14211,8,20162,31140003,1628,HOT0044,"FB Management","FB Management",88,75,70,60,70,60,80,71.67,B,1,2
14212,8,20162,31140009,1628,HOT0044,"FB Management","FB Management",88,75,75,60,70,65,80,73.37,B,1,2
14213,8,20162,31140013,1628,HOT0044,"FB Management","FB Management",85,80,90,90,90,89,90,88.40,A,1,2
14214,8,20162,31140014,1628,HOT0044,"FB Management","FB Management",85,90,90,90,85,89,75,84.35,A-,1,2
14326,8,20162,31140012,1628,HOT0044,"FB Management","FB Management",85,80,90,90,90,85,90,87.40,A,1,2
14570,8,20162,31140001,1628,HOT0044,"FB Management","FB Management",88,70,75,60,65,65,80,72.47,B,1,2
14661,8,20162,31140020,1628,HOT0044,"FB Management","FB Management",85,90,90,90,90,89,90,89.30,A,1,2
14686,8,20162,31140019,1628,HOT0044,"FB Management","FB Management",88,85,90,90,85,82,75,82.42,A-,1,2
14738,8,20162,31140002,1628,HOT0044,"FB Management","FB Management",88,70,75,60,65,65,80,72.47,B,1,2
14855,8,20162,31140021,1628,HOT0044,"FB Management","FB Management",80,95,90,90,90,90,90,89.55,A,1,2
14935,8,20162,31140016,1628,HOT0044,"FB Management","FB Management",80,50,40,50,50,40,50,49.30,D,1,2
14952,8,20162,31140015,1628,HOT0044,"FB Management","FB Management",80,65,70,70,75,65,60,66.65,B-,1,2
13347,8,20162,31140003,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,65,,85,70,75.44,B+,1,2
13348,8,20162,31140009,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,65,,85,70,75.44,B+,1,2
13939,8,20162,31140013,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",80,90,90,90,,90,90,88.88,A,1,2
14170,8,20162,31140014,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,70,,80,80,77.75,B+,1,2
14327,8,20162,31140012,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",80,90,90,90,,90,90,88.88,A,1,2
14571,8,20162,31140001,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,65,,85,70,75.44,B+,1,2
14662,8,20162,31140020,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",80,90,90,90,,90,90,88.88,A,1,2
14687,8,20162,31140019,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,70,,80,90,80.75,A-,1,2
14739,8,20162,31140002,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,70,70,65,,85,70,75.44,B+,1,2
14856,8,20162,31140021,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,80,90,90,,80,90,86.38,A,1,2
14936,8,20162,31140016,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,60,50,50,,65,60,62.38,C+,1,2
14953,8,20162,31140015,1526,HOT0045,"Room Division & Engineering Management","Room Division & Engineering Management",90,60,60,60,,80,60,68.38,B-,1,2
13351,8,20162,31140004,1517,HOT0046,"Food Nutrition","Food Nutrition",85,80,85,85,88,93,90,89.43,A,1,2
13352,8,20162,31140005,1517,HOT0046,"Food Nutrition","Food Nutrition",80,85,85,86,85,93,85,87.56,A,1,2
13353,8,20162,31140006,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,85,86,98,90,90.76,A,1,2
13354,8,20162,31140010,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,82,85,96,93,90.87,A,1,2
13355,8,20162,31140022,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,86,85,90,93,95,91.06,A,1,2
13357,8,20162,31140037,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,85,85,96,90,90.00,A,1,2
14164,8,20162,31140027,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,85,88,93,95,90.88,A,1,2
14481,8,20162,31140011,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,85,87,91,86,86.97,A,1,2
14695,8,20162,31140017,1517,HOT0046,"Food Nutrition","Food Nutrition",80,80,85,85,85,93,93,90.00,A,1,2
14857,8,20162,31140025,1517,HOT0046,"Food Nutrition","Food Nutrition",80,85,85,88,85,91,86,87.33,A,1,2
13359,8,20162,31140004,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
13360,8,20162,31140005,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,90,,98,90,91.68,A,1,2
13361,8,20162,31140006,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
13362,8,20162,31140010,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,50,50,,98,50,72.43,B,1,2
13363,8,20162,31140022,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",86,90,80,80,,98,90,91.00,A,1,2
13365,8,20162,31140037,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
14168,8,20162,31140027,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
14482,8,20162,31140011,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
14696,8,20162,31140017,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
14858,8,20162,31140025,1514,HOT0047,"Culinary Art Theory","Culinary Art Theory",85,90,80,80,,98,90,90.93,A,1,2
13367,8,20162,31140004,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
13368,8,20162,31140005,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,98,95.55,A,1,2
13369,8,20162,31140006,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
13370,8,20162,31140010,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,80,89.25,A,1,2
13371,8,20162,31140022,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
13373,8,20162,31140037,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical"," 90",95,95,,,95,98,95.55,A,1,2
14169,8,20162,31140027,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,98,95.55,A,1,2
14483,8,20162,31140011,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
14697,8,20162,31140017,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
14859,8,20162,31140025,1515,HOT0048,"Culinary Art Practical","Culinary Art Practical",90,95,95,,,95,95,94.50,A,1,2
12444,8,20162,12140002,1606,ACC4145,"Forensic Audit","Forensic Audit",85,80,86,81,88,92,86,87.50,A,1,3
12445,8,20162,12140003,1606,ACC4145,"Forensic Audit","Forensic Audit",71,78,78,80,85,86,90,85.12,A,1,3
12446,8,20162,12140004,1606,ACC4145,"Forensic Audit","Forensic Audit",81,85,84,78,86,90,93,88.89,A,1,3
12447,8,20162,12140009,1606,ACC4145,"Forensic Audit","Forensic Audit",78,80,83,82,85,84,78,81.18,A-,1,3
12448,8,20162,12140011,1606,ACC4145,"Forensic Audit","Forensic Audit",90,77,83,88,75,91,88,87.43,A,1,3
12449,8,20162,12140013,1606,ACC4145,"Forensic Audit","Forensic Audit",80,81,76,73,75,83,84,81.55,A-,1,3
13383,8,20162,12140008,1606,ACC4145,"Forensic Audit","Forensic Audit",80,84,82,86,85,82,85,83.47,A-,1,3
14156,8,20162,12140007,1606,ACC4145,"Forensic Audit","Forensic Audit",78,77,83,84,86,84,83,82.93,A-,1,3
14391,8,20162,12140015,1606,ACC4145,"Forensic Audit","Forensic Audit",90,75,79,74,78,83,84,82.21,A-,1,3
14944,8,20162,12140010,1606,ACC4145,"Forensic Audit","Forensic Audit",88,80,82,78,81,84,75,80.19,A-,1,3
14407,8,20162,22140007,1425,CEM1201,"Construction Surveying","Construction Surveying",50,71,75,78,,47,0,41.50,D,1,3
15007,11,20171,21140004,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",79,76,,,,76,68,73.65,B,1,8
15008,11,20171,21140006,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",80,80,,,,93,95,89.80,A,1,8
15011,11,20171,21140017,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",78,92,,,,61,70,71.35,B,1,8
15012,11,20171,21140023,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",86,95,,,,91,75,85.25,A,1,8
19151,11,20171,21140007,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",75,76,,,,49,50,57.30,C,1,8
19683,11,20171,21140012,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",75,76,,,,82,55,70.60,B,1,8
19723,11,20171,21140008,1852,ARC4117,"Architecture Design Studio 7","Architecture Design Studio 7",68,80,,,,72,70,71.90,B,1,8
19152,11,20171,21140007,1976,ARC4162,"Internship 2 (Project Simulation)","Internship 2 (Project Simulation)",80,70,,,,70,70,73.00,B,1,3
19682,11,20171,21140012,1976,ARC4162,"Internship 2 (Project Simulation)","Internship 2 (Project Simulation)",80,72,,,,81,72,75.75,B+,1,3
19724,11,20171,21140008,1976,ARC4162,"Internship 2 (Project Simulation)","Internship 2 (Project Simulation)",75,75,,,,81,75,75.90,B+,1,3
14982,11,20171,12140002,1872,ACC4144,"Business  Plan","Business  Plan",80,85,80,75,0,93,80,80.55,A-,1,3
14983,11,20171,12140004,1872,ACC4144,"Business  Plan","Business  Plan",90,85,80,80,90,95,85,88.50,A,1,3
14984,11,20171,12140007,1872,ACC4144,"Business  Plan","Business  Plan",80,80,75,80,80,90,78,82.45,A-,1,3
14985,11,20171,12140008,1872,ACC4144,"Business  Plan","Business  Plan",80,75,75,75,85,90,80,83.00,A-,1,3
14986,11,20171,12140009,1872,ACC4144,"Business  Plan","Business  Plan",80,75,75,80,85,90,78,82.45,A-,1,3
14987,11,20171,12140011,1872,ACC4144,"Business  Plan","Business  Plan",85,85,85,90,95,92,82,87.00,A,1,3
14988,11,20171,12140013,1872,ACC4144,"Business  Plan","Business  Plan",80,80,75,80,0,90,78,78.45,B+,1,3
19133,11,20171,12140003,1872,ACC4144,"Business  Plan","Business  Plan",85,90,75,80,0,95,80,81.75,A-,1,3
20117,11,20171,12140010,1872,ACC4144,"Business  Plan","Business  Plan",80,75,75,75,80,87,78,80.90,A-,1,3
14975,11,20171,12140002,1881,ACC4147,"Tax Practicum","Tax Practicum",,,95,,80,75,80,80.12,A-,1,3
14976,11,20171,12140004,1881,ACC4147,"Tax Practicum","Tax Practicum",,,90,,75,98,72,83.72,A-,1,3
14977,11,20171,12140007,1881,ACC4147,"Tax Practicum","Tax Practicum",,,90,,75,75,67.50,73.88,B,1,3
14978,11,20171,12140008,1881,ACC4147,"Tax Practicum","Tax Practicum",,,85,,70,70,65,69.88,B-,1,3
14979,11,20171,12140009,1881,ACC4147,"Tax Practicum","Tax Practicum",,,90,,70,80,75,78.00,B+,1,3
14980,11,20171,12140011,1881,ACC4147,"Tax Practicum","Tax Practicum",,,95,,80,75,83,81.33,A-,1,3
14981,11,20171,12140013,1881,ACC4147,"Tax Practicum","Tax Practicum",,,90,,80,80,88,84.45,A-,1,3
19132,11,20171,12140003,1881,ACC4147,"Tax Practicum","Tax Practicum",,,90,,70,70,80,76.50,B+,1,3
20116,11,20171,12140010,1881,ACC4147,"Tax Practicum","Tax Practicum",,,95,,80,80,70,77.88,B+,1,3
14968,11,20171,12140002,1882,ACC4119,"Taxation 2","Taxation 2",,,95,75,,88,92,88.85,A,1,2
14969,11,20171,12140004,1882,ACC4119,"Taxation 2","Taxation 2",,,90,75,,98,99,94.53,A,1,2
14970,11,20171,12140007,1882,ACC4119,"Taxation 2","Taxation 2",,,90,75,,81,78,80.18,A-,1,2
14971,11,20171,12140008,1882,ACC4119,"Taxation 2","Taxation 2",,,85,70,,88,70,78.18,B+,1,2
14972,11,20171,12140009,1882,ACC4119,"Taxation 2","Taxation 2",,,85,70,,86,78,80.68,A-,1,2
14973,11,20171,12140011,1882,ACC4119,"Taxation 2","Taxation 2",,,90,75,,85,88,85.58,A,1,2
14974,11,20171,12140013,1882,ACC4119,"Taxation 2","Taxation 2",,,90,75,,81,72,77.77,B+,1,2
19131,11,20171,12140003,1882,ACC4119,"Taxation 2","Taxation 2",,,90,70,,87,65,76.45,B+,1,2
20115,11,20171,12140010,1882,ACC4119,"Taxation 2","Taxation 2",,,90,75,,75,76,77.28,B+,1,2
15130,11,20171,22140001,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",90,95,,,,85,89.94,88.97,A,1,3
15131,11,20171,22140006,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,92.5,90.04,92.27,A,1,3
15132,11,20171,22140008,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,95,94.1,95.05,A,1,3
15133,11,20171,22140009,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,90,93.2,93.10,A,1,3
15134,11,20171,22140010,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,87.5,93.3,92.40,A,1,3
15135,11,20171,22140012,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,90,90.04,91.52,A,1,3
15136,11,20171,22140013,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,92.5,90.04,92.27,A,1,3
19750,11,20171,22140002,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,95.5,93.8,95.05,A,1,3
19830,11,20171,22140011,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,91,93.7,93.65,A,1,3
19986,11,20171,22140018,1707,CEM4113,"Construction Project Simulation","Construction Project Simulation",100,95,,,,87.5,90.04,90.77,A,1,3
15116,11,20171,22140001,1955,CEM4481,"Final Project 1","Final Project 1",0,,,,,0,79.4,79.40,B+,1,2
15117,11,20171,22140006,1955,CEM4481,"Final Project 1","Final Project 1",0,,,,,0,74.13,74.13,B,1,2
